21:14:14.618268,0.45483 ,-0.15503 ,-0.29724 ,0.21068 ,-0.05506 ,-9.87603 ,2.31934 ,-2.60925 ,-4.21143 
21:14:14.718206,0.44897 ,-0.15405 ,-0.29712 ,0.37467 ,-0.04309 ,-9.58156 ,2.13623 ,-3.37219 ,-1.58691 
21:14:14.810357,0.45105 ,-0.15967 ,-0.30151 ,0.21187 ,-0.06943 ,-9.73478 ,1.86157 ,-7.08008 ,-1.31226 
21:14:14.902690,0.44800 ,-0.16101 ,-0.29932 ,0.24958 ,0.10414 ,-9.82874 ,1.57166 ,-3.41797 ,-0.28992 
21:14:14.984418,0.45459 ,-0.15759 ,-0.30164 ,0.24240 ,-0.09636 ,-9.79164 ,1.44958 ,-6.72913 ,-2.86865 
21:14:15.064017,0.44958 ,-0.15857 ,-0.29700 ,0.10653 ,-0.02693 ,-9.91672 ,2.15149 ,-4.50134 ,-1.41907 
21:14:15.143547,0.45374 ,-0.15454 ,-0.30542 ,0.28250 ,-0.00898 ,-9.93348 ,2.21252 ,-7.53784 ,-2.50244 
21:14:15.223087,0.45215 ,-0.16003 ,-0.29565 ,0.15920 ,-0.02095 ,-9.89278 ,1.64795 ,-3.98254 ,-3.21960 
21:14:15.302479,0.44995 ,-0.16150 ,-0.30298 ,0.15082 ,-0.00359 ,-9.56660 ,1.12915 ,-1.89209 ,-3.55530 
21:14:15.381950,0.45251 ,-0.15845 ,-0.29407 ,0.24539 ,-0.02873 ,-9.52051 ,1.90735 ,-6.98853 ,-2.51770 
21:14:15.461294,0.44995 ,-0.15454 ,-0.29492 ,0.24000 ,-0.09935 ,-9.67373 ,2.91443 ,-5.24902 ,-1.51062 
21:14:15.540850,0.44897 ,-0.16235 ,-0.29871 ,0.17656 ,-0.04249 ,-10.04660 ,2.18201 ,-4.94385 ,-2.51770 
21:14:15.620605,0.44800 ,-0.15991 ,-0.29871 ,0.22444 ,-0.10235 ,-9.66595 ,1.60217 ,-0.64087 ,-3.12805 
21:14:15.711849,0.45312 ,-0.15857 ,-0.30493 ,0.19092 ,-0.09397 ,-9.93648 ,2.22778 ,-5.96619 ,-5.73730 
21:14:15.811341,0.45435 ,-0.15747 ,-0.30103 ,0.22564 ,0.00658 ,-9.77727 ,2.48718 ,-1.89209 ,-6.34766 
21:14:15.906294,0.44971 ,-0.15820 ,-0.29272 ,0.23521 ,-0.05446 ,-9.81378 ,1.58691 ,-4.33350 ,-3.50952 
21:14:16.000886,0.45496 ,-0.16357 ,-0.29980 ,0.02454 ,0.11372 ,-9.66715 ,2.44141 ,-6.21033 ,-3.06702 
21:14:16.096736,0.45337 ,-0.15698 ,-0.30334 ,0.24718 ,-0.02155 ,-9.71503 ,2.04468 ,-7.50732 ,-3.79944 
21:14:16.183930,0.45435 ,-0.15857 ,-0.30505 ,0.20948 ,-0.02454 ,-9.73418 ,1.35803 ,-4.16565 ,-3.28064 
21:14:16.275391,0.45142 ,-0.15649 ,-0.29480 ,0.22265 ,-0.10474 ,-9.80361 ,0.64087 ,-6.34766 ,-3.61633 
21:14:16.356759,0.44873 ,-0.15723 ,-0.29260 ,0.18853 ,-0.03412 ,-9.68690 ,2.12097 ,-6.95801 ,-2.59399 
21:14:16.449136,0.45227 ,-0.15930 ,-0.29553 ,0.33517 ,-0.09157 ,-9.85867 ,2.71606 ,-5.24902 ,-3.37219 
21:14:16.533580,0.45264 ,-0.16125 ,-0.29944 ,0.25018 ,-0.09516 ,-9.82036 ,2.09045 ,-4.42505 ,-0.19836 
21:14:16.618128,0.45251 ,-0.16101 ,-0.30322 ,0.29147 ,-0.01377 ,-9.52171 ,1.43433 ,-0.68665 ,-3.92151 
21:14:16.699467,0.45117 ,-0.15894 ,-0.29504 ,0.10594 ,-0.01975 ,-9.76470 ,1.38855 ,-4.40979 ,-2.19727 
21:14:16.779905,0.44592 ,-0.16125 ,-0.30078 ,0.18195 ,-0.03531 ,-9.82036 ,0.41199 ,-4.39453 ,-2.89917 
21:14:16.872720,0.45312 ,-0.16028 ,-0.30005 ,0.21427 ,-0.10773 ,-9.69528 ,3.54004 ,-4.28772 ,-3.15857 
21:14:16.966294,0.45264 ,-0.16150 ,-0.29846 ,0.24898 ,-0.14544 ,-9.65577 ,2.34985 ,-7.11060 ,-2.42615 
21:14:17.049348,0.44836 ,-0.15564 ,-0.30078 ,0.14843 ,-0.02454 ,-9.89159 ,2.92969 ,-5.17273 ,-2.36511 
21:14:17.145736,0.45239 ,-0.15833 ,-0.30090 ,0.16279 ,-0.04130 ,-10.03643 ,2.73132 ,-6.45447 ,-2.79236 
21:14:17.227943,0.44995 ,-0.15698 ,-0.29956 ,0.03651 ,-0.06943 ,-9.67971 ,3.37219 ,-5.50842 ,-2.89917 
21:14:17.307839,0.45251 ,-0.15466 ,-0.30396 ,0.19571 ,-0.08259 ,-9.80301 ,3.40271 ,-5.53894 ,-3.46375 
21:14:17.388742,0.45288 ,-0.16321 ,-0.29883 ,0.28729 ,0.12090 ,-9.58814 ,2.80762 ,-5.11169 ,-2.76184 
21:14:17.468468,0.45105 ,-0.15491 ,-0.30017 ,0.09337 ,-0.14604 ,-9.72700 ,3.69263 ,-6.31714 ,-2.53296 
21:14:17.548232,0.45178 ,-0.15759 ,-0.29919 ,0.24359 ,-0.04190 ,-10.02685 ,1.75476 ,-6.66809 ,-3.38745 
21:14:17.628171,0.44922 ,-0.15735 ,-0.29932 ,0.27113 ,-0.06703 ,-9.75872 ,2.45667 ,-7.01904 ,-1.00708 
21:14:17.708241,0.45325 ,-0.15967 ,-0.29968 ,0.21666 ,-0.07481 ,-9.93707 ,1.72424 ,-4.25720 ,-2.63977 
21:14:17.787945,0.45605 ,-0.16235 ,-0.30042 ,0.00359 ,-0.14424 ,-9.78026 ,2.53296 ,-4.07410 ,-3.87573 
21:14:17.867881,0.45374 ,-0.15979 ,-0.29956 ,0.16399 ,0.07661 ,-9.95204 ,2.79236 ,-2.50244 ,-1.66321 
21:14:17.951079,0.45093 ,-0.15930 ,-0.29700 ,0.37946 ,0.12569 ,-9.65577 ,2.63977 ,-5.82886 ,-2.45667 
21:14:18.035594,0.45435 ,-0.18640 ,-0.29333 ,0.00239 ,-0.05087 ,-9.88261 ,2.05994 ,-4.60815 ,-2.94495 
21:14:18.121697,0.45447 ,-0.16125 ,-0.30554 ,0.19452 ,-0.13287 ,-9.88740 ,3.02124 ,-7.70569 ,-3.69263 
21:14:18.213588,0.45691 ,-0.16052 ,-0.30811 ,0.20888 ,-0.12808 ,-9.85089 ,2.10571 ,-4.47083 ,-1.63269 
21:14:18.293663,0.44922 ,-0.16235 ,-0.29932 ,0.22684 ,-0.05806 ,-9.74914 ,2.19727 ,-3.43323 ,-2.24304 
21:14:18.373732,0.45190 ,-0.16199 ,-0.30212 ,0.15621 ,0.11132 ,-9.71862 ,2.25830 ,-6.92749 ,-2.31934 
21:14:18.453535,0.45361 ,-0.15967 ,-0.30139 ,0.15861 ,-0.07541 ,-9.72101 ,2.68555 ,-4.74548 ,-3.72314 
21:14:18.533310,0.45459 ,-0.15906 ,-0.30261 ,0.22863 ,-0.27113 ,-9.73777 ,2.27356 ,-6.62231 ,-2.10571 
21:14:18.612956,0.45557 ,-0.15894 ,-0.30212 ,0.07601 ,-0.04609 ,-9.94066 ,1.77002 ,-1.20544 ,-1.26648 
21:14:18.692643,0.45288 ,-0.15771 ,-0.30066 ,0.30105 ,-0.09038 ,-9.78505 ,3.60107 ,-6.83594 ,-3.43323 
21:14:18.772410,0.45581 ,-0.16187 ,-0.29810 ,0.27113 ,0.00299 ,-9.60490 ,1.20544 ,-7.75146 ,-3.08228 
21:14:18.862834,0.45532 ,-0.15381 ,-0.30103 ,0.15920 ,-0.12269 ,-9.91134 ,2.67029 ,-4.36401 ,-2.82288 
21:14:18.945722,0.45520 ,-0.15857 ,-0.29236 ,0.10414 ,-0.02155 ,-9.86166 ,2.50244 ,-2.22778 ,-2.33459 
21:14:19.039882,0.45142 ,-0.16052 ,-0.29626 ,0.22324 ,-0.03172 ,-9.90595 ,2.51770 ,-4.85229 ,-2.01416 
21:14:19.134576,0.45215 ,-0.15747 ,-0.29346 ,0.18255 ,-0.04609 ,-9.58156 ,1.41907 ,-5.38635 ,-1.87683 
21:14:19.220575,0.44934 ,-0.16040 ,-0.30469 ,0.06763 ,-0.05746 ,-9.72939 ,2.88391 ,-7.30896 ,-1.19019 
