0.33020 ,-0.02209 ,-0.23340 ,0.06225 ,-0.01436 ,-9.81079 ,2.15149 ,-4.74548 ,-3.26538 
0.01208 ,-0.00146 ,-0.23669 ,0.06763 ,-0.11970 ,-9.81079 ,1.84631 ,-5.78308 ,-3.90625 
0.01331 ,-0.02869 ,-1.98547 ,0.14065 ,-0.09277 ,-9.87423 ,2.21252 ,-6.08826 ,-101.56250 
0.32971 ,-0.01709 ,-2.00500 ,-0.13706 ,-0.12389 ,-9.85987 ,1.80054 ,-4.94385 ,-3.08228 
17:39:56.321597,0.31982 ,-0.04260 ,-2.01611 ,0.15262 ,-0.10773 ,-9.82336 ,31.25000 ,-5.59998 ,-2.25830 
17:39:56.318434,0.31982 ,-0.02368 ,-2.01135 ,0.06643 ,-0.14903 ,-1.10665 ,0.00000 ,-4.45557 ,-3.06702 
17:39:56.314962,0.32544 ,-0.02625 ,-1.99182 ,0.03711 ,-0.12748 ,-1.22336 ,0.00000 ,-7.20215 ,-2.25830 
17:39:56.322767,0.32678 ,-0.15295 ,-1.98157 ,0.12509 ,-0.12748 ,-9.81318 ,1.66321 ,-5.32532 ,-1.90735 
17:39:56.535828,0.32715 ,-0.15527 ,-1.96240 ,-0.04249 ,-0.11432 ,-10.10286 ,1.78528 ,0.16785 ,-253.90625 
17:39:56.537542,0.32654 ,-0.05042 ,-2.02649 ,-0.15202 ,-0.08499 ,-9.89458 ,1.29700 ,0.00000 ,-3.90625 
17:39:56.553508,0.32288 ,-0.03784 ,-1.96533 ,0.13167 ,-0.06584 ,-1.11981 ,31.25000 ,-7.61414 ,-101.56250 
17:39:56.740960,0.32971 ,-0.15015 ,-0.22595 ,0.07781 ,-0.09636 ,-9.85209 ,31.25000 ,0.00000 ,-3.90625 
17:39:56.742823,0.32361 ,-0.15161 ,-2.01440 ,0.00838 ,-0.06643 ,-1.12460 ,0.00000 ,0.00000 ,-1.98364 
17:39:56.754076,0.32727 ,-0.01636 ,-2.00732 ,0.14963 ,-0.76669 ,-1.10904 ,0.00000 ,-0.71716 ,-3.90625 
17:39:56.735652,0.32593 ,-0.15002 ,-0.22815 ,0.14723 ,-0.15023 ,-9.74196 ,2.85339 ,-0.93079 ,-3.90625 
17:39:56.937822,0.32837 ,-0.02600 ,-0.22461 ,0.09576 ,-0.06165 ,-1.09707 ,31.25000 ,-5.24902 ,-167.96875 
17:39:56.943700,0.32654 ,-0.15320 ,-2.01135 ,0.08439 ,-0.72779 ,-1.08450 ,31.25000 ,-7.81250 ,-3.31116 
17:39:56.953103,0.32898 ,-0.01050 ,-1.99121 ,0.14963 ,-0.74754 ,-9.86046 ,31.25000 ,-7.81250 ,-191.40625 
17:39:57.139862,0.32434 ,-0.15845 ,-1.97644 ,0.11731 ,-0.77926 ,-1.07612 ,31.25000 ,0.00000 ,-3.26538 
17:39:57.146036,0.33032 ,-0.15515 ,-2.00781 ,0.03112 ,-0.76011 ,-1.09527 ,31.25000 ,-5.11169 ,-234.37500 
17:39:57.151753,0.32898 ,-0.02234 ,-0.23230 ,0.07003 ,-0.75053 ,-1.08690 ,2.83813 ,-5.38635 ,-3.90625 
17:39:57.098276,0.32751 ,-0.12769 ,-0.22375 ,0.01436 ,-0.74455 ,-1.09408 ,0.00000 ,-4.18091 ,-6.74438 
17:39:57.337747,0.32361 ,-0.15369 ,-2.00110 ,0.01975 ,-0.08439 ,-9.66715 ,31.25000 ,2.50244 ,-0.01526 
17:39:57.354297,0.32788 ,-0.01672 ,-0.23987 ,0.02095 ,-0.09097 ,-9.84071 ,2.80762 ,-7.65991 ,-2.89917 
17:39:57.367743,0.01099 ,-0.02808 ,-0.22400 ,0.12988 ,-0.74934 ,-9.83054 ,1.98364 ,-5.11169 ,-425.78125 
17:39:57.547762,0.32214 ,-0.15430 ,-0.21973 ,0.10713 ,-0.08918 ,-9.75812 ,3.70789 ,-5.55420 ,-101.56250 
17:39:57.557941,0.32593 ,-0.18701 ,-2.01221 ,0.07541 ,-0.00958 ,-9.83293 ,2.30408 ,0.00000 ,-0.01526 
17:39:57.566915,0.32495 ,-0.02112 ,-2.00195 ,-0.06524 ,-0.12269 ,-9.70904 ,31.25000 ,-6.46973 ,-2.62451 
17:39:57.455981,0.32153 ,-0.18738 ,-0.21973 ,0.13466 ,-0.07182 ,-9.77069 ,2.12097 ,-5.56946 ,-351.56250 
17:39:57.751277,0.32129 ,-0.15674 ,-1.97668 ,1.63992 ,-0.10713 ,-9.94246 ,1.54114 ,-7.65991 ,-2.54822 
17:39:57.768005,0.32141 ,-0.18494 ,-2.01770 ,-0.05387 ,-0.07900 ,-9.85448 ,31.25000 ,-6.31714 ,-128.90625 
17:39:57.777447,0.32349 ,-0.02405 ,-2.02747 ,0.01855 ,-0.06225 ,-9.85448 ,2.34985 ,0.00000 ,-425.78125 
17:39:57.945144,0.32141 ,-0.00146 ,-0.23108 ,0.06225 ,-0.77507 ,-9.93348 ,1.26648 ,-5.81360 ,-101.56250 
17:39:57.963481,0.32764 ,-0.15735 ,-0.22681 ,0.05806 ,-0.14304 ,-9.93468 ,2.24304 ,-5.50842 ,-2.56348 
17:39:57.817368,-0.03027 ,-0.00183 ,-0.22546 ,-0.05865 ,-0.77148 ,-9.86346 ,0.83923 ,-5.37109 ,-2.18201 
17:39:57.974033,0.32532 ,-0.16028 ,-2.00745 ,0.00060 ,-0.06883 ,-9.83174 ,1.34277 ,-4.69971 ,-3.34167 
17:39:58.143192,0.32617 ,-0.15857 ,-0.19556 ,0.08499 ,-0.75053 ,-9.88321 ,1.60217 ,0.00000 ,-7.81250 
17:39:58.165585,0.33032 ,-0.15442 ,-0.22083 ,0.04130 ,-0.12389 ,-1.21139 ,31.25000 ,0.00000 ,-3.00598 
17:39:58.176111,0.32568 ,-0.15344 ,-2.05566 ,0.12210 ,-0.85767 ,-9.75453 ,31.25000 ,-5.29480 ,-2.92969 
17:39:58.180837,0.32141 ,-0.02832 ,-0.22437 ,0.05985 ,-0.06643 ,-1.10425 ,31.25000 ,-4.71497 ,-1.12915 
17:39:58.339130,0.32532 ,-0.14966 ,-0.21997 ,-0.13706 ,-0.62485 ,-9.90595 ,2.36511 ,-5.72205 ,-367.18750 
17:39:58.367979,0.01453 ,-0.18213 ,-2.02063 ,-0.08559 ,-0.23162 ,-1.14196 ,31.25000 ,0.00000 ,-3.90625 
17:39:58.379155,-0.01733 ,-0.04138 ,-2.02380 ,0.07661 ,-0.02394 ,-1.12999 ,31.25000 ,0.00000 ,-316.40625 
17:39:58.541068,0.32300 ,-0.12598 ,-2.00684 ,0.08439 ,-0.74814 ,-1.11862 ,31.25000 ,2.89917 ,-230.46875 
17:39:58.569078,0.32129 ,-0.15430 ,-0.22815 ,1.55493 ,-0.76550 ,-1.07732 ,31.25000 ,0.00000 ,-3.41797 
17:39:58.576533,0.32520 ,-0.15356 ,-2.00232 ,0.10294 ,-0.75293 ,-1.07911 ,31.25000 ,-5.34058 ,-3.28064 
17:39:58.535300,0.32214 ,-0.15356 ,-0.22205 ,0.09337 ,-0.90854 ,-9.72520 ,1.66321 ,2.12097 ,-425.78125 
17:39:58.735469,0.32507 ,-0.15161 ,-0.22424 ,1.55194 ,-0.75412 ,-9.88979 ,1.73950 ,-7.81250 ,-3.26538 
17:39:58.767280,0.32593 ,-0.01392 ,-2.03125 ,0.05566 ,-0.26813 ,-9.67552 ,1.77002 ,-4.86755 ,-300.78125 
17:39:58.775567,0.01221 ,-0.01404 ,-0.22778 ,0.08259 ,-0.12868 ,-0.92769 ,2.91443 ,2.53296 ,-3.35693 
17:39:58.930123,0.32703 ,-0.02869 ,-1.99133 ,0.25497 ,-0.74993 ,-9.84849 ,3.72314 ,0.00000 ,-3.02124 
17:39:58.962029,0.32300 ,-0.15149 ,-2.04346 ,1.59443 ,-0.25078 ,-9.94066 ,2.33459 ,-7.70569 ,-2.89917 
17:39:58.971391,0.32300 ,-0.02588 ,-0.22278 ,0.05746 ,-0.10534 ,-9.96401 ,1.98364 ,-4.94385 ,-3.54004 
17:39:58.884272,0.32300 ,-0.12610 ,-2.02747 ,0.24419 ,-0.12030 ,-1.09827 ,31.25000 ,-5.12695 ,-2.79236 
17:39:59.127090,0.32507 ,-0.15515 ,-0.23022 ,0.13945 ,-0.01377 ,-9.89278 ,31.25000 ,0.00000 ,11.71875 
17:39:59.163218,0.32251 ,-0.12512 ,-0.23083 ,0.13227 ,-0.29926 ,-9.81558 ,0.73242 ,0.00000 ,-316.40625 
17:39:59.174530,0.32678 ,-0.15625 ,-0.22852 ,0.03471 ,-0.07900 ,-1.11981 ,31.25000 ,0.00000 ,-2.48718 
17:39:59.324996,0.32581 ,-0.15808 ,-0.22363 ,0.10653 ,-0.90974 ,-1.09707 ,31.25000 ,-6.79016 ,-3.76892 
17:39:59.362696,0.32556 ,-0.15063 ,-0.22424 ,0.10773 ,-0.12748 ,-1.11742 ,31.25000 ,-5.90515 ,-2.47192 
17:39:59.374932,0.32385 ,-0.15295 ,-2.01660 ,0.02394 ,-0.75472 ,-10.03403 ,1.90735 ,-4.82178 ,-2.83813 
17:39:59.244143,0.32495 ,-0.15808 ,-0.21973 ,0.08499 ,-0.14664 ,-9.93767 ,2.77710 ,-4.82178 ,7.81250 
17:39:59.523431,0.32336 ,-0.15491 ,-0.22717 ,0.03890 ,-0.77627 ,-1.20720 ,31.25000 ,-4.69971 ,-3.58582 
17:39:59.564226,0.32397 ,-0.17053 ,-0.22693 ,0.04489 ,-0.14604 ,-9.62405 ,31.25000 ,0.00000 ,-253.90625 
17:39:59.576852,0.32507 ,-0.15466 ,-0.23132 ,0.25497 ,-0.12090 ,-1.09827 ,31.25000 ,0.00000 ,-2.54822 
17:39:59.719283,0.32336 ,-0.15454 ,-0.23340 ,-0.06105 ,-0.76849 ,-0.93068 ,31.25000 ,-5.44739 ,-7.11060 
17:39:59.764187,0.32788 ,-0.15381 ,-0.22461 ,0.05147 ,-0.15082 ,-1.10605 ,31.25000 ,0.00000 ,-2.50244 
17:39:59.602683,0.32397 ,-0.15515 ,-0.22522 ,0.21367 ,-0.90974 ,-1.10126 ,2.63977 ,0.00000 ,-3.90625 
17:39:59.775482,0.32800 ,-0.15503 ,-2.01086 ,0.02214 ,-0.91093 ,-1.10126 ,31.25000 ,-3.96729 ,-226.56250 
17:39:59.920583,0.33105 ,-0.02625 ,-0.22864 ,0.01915 ,-0.11372 ,-1.11383 ,31.25000 ,-7.81250 ,-2.36511 
17:39:59.967598,0.32825 ,-0.15552 ,-2.07397 ,0.09816 ,-0.08678 ,-1.11981 ,31.25000 ,0.00000 ,-3.02124 
17:39:59.981688,0.32678 ,-0.02563 ,-2.00061 ,0.00120 ,-0.76310 ,-1.08690 ,0.00000 ,-3.93677 ,-351.56250 
17:40:00.117366,0.32617 ,-0.05127 ,-2.02673 ,0.04848 ,-0.08080 ,-1.09288 ,31.25000 ,0.00000 ,-2.21252 
17:39:59.988009,0.32080 ,-0.15344 ,-2.04895 ,-0.13885 ,-0.14005 ,-0.93248 ,31.25000 ,-4.88281 ,11.71875 
17:40:00.168324,0.32678 ,-0.15857 ,-0.22119 ,0.12210 ,-0.15262 ,-1.08570 ,31.25000 ,0.00000 ,-2.96021 
17:40:00.185084,0.33057 ,-0.01135 ,-2.02930 ,-0.01736 ,-0.91871 ,-1.11084 ,31.25000 ,-4.33350 ,-101.56250 
17:40:00.319748,0.01440 ,-0.17932 ,-2.00537 ,0.14903 ,-0.14544 ,-1.10784 ,31.25000 ,-4.36401 ,-3.35693 
17:40:00.372822,0.32727 ,-0.15564 ,-0.22388 ,0.00060 ,-0.13107 ,-1.10186 ,31.25000 ,3.31116 ,-1.99890 
17:40:00.388525,0.32544 ,-0.02979 ,-2.04102 ,0.08918 ,-0.73796 ,-1.11622 ,31.25000 ,-4.92859 ,-3.90625 
17:40:00.363020,0.32349 ,-0.06067 ,-0.23132 ,0.12988 ,-0.09636 ,-9.80839 ,2.24304 ,0.00000 ,-2.41089 
17:40:00.521787,0.32312 ,-0.02710 ,-1.98340 ,0.24778 ,-0.10594 ,-1.12101 ,31.25000 ,-7.81250 ,-2.99072 
17:40:00.573834,0.32495 ,-0.15125 ,-1.99182 ,1.58845 ,-0.11671 ,-1.10605 ,2.12097 ,0.00000 ,-0.03052 
17:40:00.592043,0.32227 ,-0.15063 ,-1.99304 ,1.60401 ,-0.74275 ,-1.21498 ,0.00000 ,-5.70679 ,-191.40625 
17:40:00.723950,0.32214 ,-0.00818 ,-2.02197 ,-0.10594 ,-0.24539 ,-1.13298 ,31.25000 ,0.00000 ,-2.62451 
17:40:00.775568,0.32922 ,-0.14990 ,-0.22534 ,0.02574 ,-0.09935 ,-1.12101 ,31.25000 ,-4.91333 ,-2.59399 
17:40:00.794725,0.32849 ,-0.02258 ,-1.97705 ,0.08379 ,-0.14903 ,-9.81079 ,2.30408 ,3.82996 ,11.71875 
17:40:00.724657,0.32751 ,-0.00757 ,-0.23315 ,0.07362 ,-0.12449 ,-9.67912 ,2.83813 ,0.00000 ,-3.00598 
17:40:00.921739,0.32654 ,-0.02173 ,-2.04163 ,1.68301 ,-0.09038 ,-1.07971 ,31.25000 ,0.00000 ,-6.28662 
17:40:00.974421,0.32544 ,-0.02710 ,-0.22705 ,0.05865 ,-0.12389 ,-9.93288 ,1.64795 ,-4.37927 ,-2.62451 
17:40:00.992778,0.32935 ,-0.02661 ,-2.02283 ,0.11551 ,-0.01676 ,-9.86166 ,2.12097 ,0.00000 ,-3.31116 
17:40:01.122287,0.32910 ,-0.03027 ,-0.18945 ,0.07601 ,-0.12629 ,-9.95742 ,2.13623 ,0.00000 ,-167.09900 
17:40:01.176205,0.32434 ,-0.03052 ,-1.97168 ,0.13227 ,-0.08978 ,-9.78685 ,1.63269 ,-7.21741 ,-2.19727 
17:40:01.195435,-0.01611 ,-0.15442 ,-0.25000 ,0.14005 ,-0.08499 ,-9.88440 ,0.93079 ,-7.00378 ,-3.90625 
17:40:01.072535,0.32812 ,-0.02576 ,-0.22021 ,0.04968 ,-0.01855 ,-9.59054 ,3.05176 ,-5.75256 ,-351.56250 
17:40:01.320785,0.33069 ,-0.15015 ,-2.00452 ,-0.05865 ,-0.74335 ,-9.99453 ,0.97656 ,-7.81250 ,-166.61072 
17:40:01.378811,0.32825 ,-0.05945 ,-0.22998 ,0.06225 ,-0.07182 ,-9.88261 ,2.57874 ,-4.98962 ,-2.85339 
17:40:01.398144,0.32666 ,-0.15576 ,-0.22510 ,0.07422 ,-0.03591 ,-9.67193 ,1.37329 ,-4.51660 ,-166.83960 
17:40:01.521503,0.32825 ,-0.02466 ,-0.22253 ,0.14664 ,-0.76968 ,-1.09109 ,31.25000 ,0.00000 ,-2.83813 
17:40:01.583216,0.33081 ,-0.15491 ,-0.22375 ,0.12808 ,-0.63382 ,-9.93648 ,1.90735 ,-1.20544 ,-3.35693 
